"","extraction_ID","alternative_ID","collection_year","collection_month","collection_day","location1","depth","longitude","latitude","sample_ID","replicate","sample_type","taxon","taxonomic_level","species","genus","family","order","class","kingdom","reads"
"598","e03388","NW2301_11_10_2",2023,9,2,11,10,-167.976,60.9978,"e03388-C","C","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",642
"599","e03388","NW2301_11_10_2",2023,9,2,11,10,-167.976,60.9978,"e03388-C","C","sample","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Eukaryota",287
"600","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-A","A","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",6428
"601","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-A","A","sample","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Eukaryota",907
"602","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-A","A","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",71
"603","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-A","A","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",56
"604","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",3987
"605","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-A","A","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",472
"606","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-A","A","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2723
"607","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-A","A","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",774
"608","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-A","A","sample","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Eukaryota",3
"609","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-A","A","sample","Pleuronectidae","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Eukaryota",2
"610","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-B","B","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",8338
"611","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-B","B","sample","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Eukaryota",1938
"612","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-B","B","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",131
"613","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-B","B","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",152
"614","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",5755
"615","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-B","B","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2225
"616","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-B","B","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2846
"617","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-B","B","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",24
"618","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-B","B","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",1572
"619","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-B","B","sample","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Eukaryota",175
"620","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-C","C","sample","Ammodytes personatus","species","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Eukaryota",72
"621","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-C","C","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",8455
"622","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-C","C","sample","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Eukaryota",631
"623","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-C","C","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",81
"624","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-C","C","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",54
"625","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",6857
"626","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-C","C","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",579
"627","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-C","C","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2572
"628","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-C","C","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",13
"629","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-C","C","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",404
"630","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-C","C","sample","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Eukaryota",419
"631","e03389","NW2301_11_10_3",2023,9,2,11,10,-167.976,60.9978,"e03389-C","C","sample","Pleuronectidae","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Eukaryota",2
"632","e03391","NW2301_12_10_1",2023,9,3,12,10,-168.979,60.9993,"e03391-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",4860
"633","e03391","NW2301_12_10_1",2023,9,3,12,10,-168.979,60.9993,"e03391-A","A","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",6304
"634","e03391","NW2301_12_10_1",2023,9,3,12,10,-168.979,60.9993,"e03391-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",6
"635","e03391","NW2301_12_10_1",2023,9,3,12,10,-168.979,60.9993,"e03391-B","B","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",6619
"636","e03392","NW2301_12_10_2",2023,9,3,12,10,-168.979,60.9993,"e03392-A","A","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",447
"637","e03392","NW2301_12_10_2",2023,9,3,12,10,-168.979,60.9993,"e03392-B","B","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",523
"638","e03393","NW2301_12_10_3",2023,9,3,12,10,-168.979,60.9993,"e03393-A","A","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",18
"639","e03393","NW2301_12_10_3",2023,9,3,12,10,-168.979,60.9993,"e03393-A","A","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",392
"640","e03393","NW2301_12_10_3",2023,9,3,12,10,-168.979,60.9993,"e03393-A","A","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2
"641","e03394","NW2301_13_10_1",2023,9,3,13,10,-169.987,60.9995,"e03394-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",7099
"642","e03394","NW2301_13_10_1",2023,9,3,13,10,-169.987,60.9995,"e03394-A","A","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",215
"643","e03394","NW2301_13_10_1",2023,9,3,13,10,-169.987,60.9995,"e03394-A","A","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",1348
"644","e03394","NW2301_13_10_1",2023,9,3,13,10,-169.987,60.9995,"e03394-A","A","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",4870
"645","e03394","NW2301_13_10_1",2023,9,3,13,10,-169.987,60.9995,"e03394-A","A","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",871
"646","e03394","NW2301_13_10_1",2023,9,3,13,10,-169.987,60.9995,"e03394-A","A","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",6786
"647","e03394","NW2301_13_10_1",2023,9,3,13,10,-169.987,60.9995,"e03394-B","B","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",5
"648","e03394","NW2301_13_10_1",2023,9,3,13,10,-169.987,60.9995,"e03394-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",15430
"649","e03394","NW2301_13_10_1",2023,9,3,13,10,-169.987,60.9995,"e03394-B","B","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2483
"650","e03394","NW2301_13_10_1",2023,9,3,13,10,-169.987,60.9995,"e03394-B","B","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",6665
"651","e03394","NW2301_13_10_1",2023,9,3,13,10,-169.987,60.9995,"e03394-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",13
"652","e03394","NW2301_13_10_1",2023,9,3,13,10,-169.987,60.9995,"e03394-C","C","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",14356
"653","e03394","NW2301_13_10_1",2023,9,3,13,10,-169.987,60.9995,"e03394-C","C","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",7003
"654","e03395","NW2301_13_10_2",2023,9,3,13,10,-169.987,60.9995,"e03395-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",16874
"655","e03395","NW2301_13_10_2",2023,9,3,13,10,-169.987,60.9995,"e03395-A","A","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",6412
"656","e03395","NW2301_13_10_2",2023,9,3,13,10,-169.987,60.9995,"e03395-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",6
"657","e03395","NW2301_13_10_2",2023,9,3,13,10,-169.987,60.9995,"e03395-B","B","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2581
"658","e03395","NW2301_13_10_2",2023,9,3,13,10,-169.987,60.9995,"e03395-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",20161
"659","e03395","NW2301_13_10_2",2023,9,3,13,10,-169.987,60.9995,"e03395-C","C","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",4
"660","e03396","NW2301_13_10_3",2023,9,3,13,10,-169.987,60.9995,"e03396-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",5
"661","e03396","NW2301_13_10_3",2023,9,3,13,10,-169.987,60.9995,"e03396-A","A","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",9901
"662","e03396","NW2301_13_10_3",2023,9,3,13,10,-169.987,60.9995,"e03396-A","A","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",6
"663","e03396","NW2301_13_10_3",2023,9,3,13,10,-169.987,60.9995,"e03396-C","C","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",4896
"664","e03396","NW2301_13_10_3",2023,9,3,13,10,-169.987,60.9995,"e03396-C","C","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",7
"665","e03396","NW2301_13_10_3",2023,9,3,13,10,-169.987,60.9995,"e03396-C","C","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",355
"666","e03396","NW2301_13_10_3",2023,9,3,13,10,-169.987,60.9995,"e03396-C","C","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2565
"667","e03396","NW2301_13_10_3",2023,9,3,13,10,-169.987,60.9995,"e03396-C","C","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",9139
"668","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",9359
"669","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-A","A","sample","Mallotus villosus","species","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Eukaryota",3016
"670","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-A","A","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",4931
"671","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-A","A","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",5821
"672","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-A","A","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",3659
"673","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-A","A","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",3077
"674","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-B","B","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",16
"675","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",8334
"676","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-B","B","sample","Mallotus villosus","species","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Eukaryota",6
"677","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-B","B","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",1681
"678","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-B","B","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2206
"679","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-B","B","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2512
"680","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-B","B","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",10552
"681","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-C","C","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",36
"682","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",5231
"683","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-C","C","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",7208
"684","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-C","C","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2604
"685","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-C","C","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",3730
"686","e03398","NW2301_13_30_1",2023,9,3,13,30,-169.987,60.9995,"e03398-C","C","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",11370
"687","e03399","NW2301_13_30_2",2023,9,3,13,30,-169.987,60.9995,"e03399-A","A","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",3
"688","e03399","NW2301_13_30_2",2023,9,3,13,30,-169.987,60.9995,"e03399-A","A","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",2
"689","e03399","NW2301_13_30_2",2023,9,3,13,30,-169.987,60.9995,"e03399-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",11419
"690","e03399","NW2301_13_30_2",2023,9,3,13,30,-169.987,60.9995,"e03399-A","A","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",3621
"691","e03399","NW2301_13_30_2",2023,9,3,13,30,-169.987,60.9995,"e03399-A","A","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2183
"692","e03399","NW2301_13_30_2",2023,9,3,13,30,-169.987,60.9995,"e03399-A","A","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",1853
"693","e03399","NW2301_13_30_2",2023,9,3,13,30,-169.987,60.9995,"e03399-A","A","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",5390
"694","e03399","NW2301_13_30_2",2023,9,3,13,30,-169.987,60.9995,"e03399-A","A","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",6074
"695","e03399","NW2301_13_30_2",2023,9,3,13,30,-169.987,60.9995,"e03399-B","B","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",11
"696","e03399","NW2301_13_30_2",2023,9,3,13,30,-169.987,60.9995,"e03399-B","B","sample","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Eukaryota",5
